gene,det_all_astro,det_bin_astro,early_astro,late_astro,pct_change_astro,det_all_exc,det_bin_exc,early_exc,late_exc,pct_change_exc,reportable_astro,reportable_exc,nullable_astro,nullable_exc
WEE2-AS1,0.129622213322654,0.13022644832888,0.105262191914118,0.100551157293614,-4.47552396053822,0.0544001762720545,0.0541104100232942,0.0179475629638159,0.0159489082183219,-11.1360787507667,TRUE,FALSE,TRUE,TRUE
WEE2,0.0119402542310031,0.0119866847785523,0.0111323704486698,0.00726714747179026,-34.7205745146701,0.00903394279197664,0.00890306141680048,0.00257108523366538,0.00227257796337412,-11.6101662590823,FALSE,FALSE,FALSE,FALSE
SSBP1,0.453937317373441,0.453687808810139,0.382344452155189,0.390063683259885,2.01892065157054,0.680978845864679,0.680736669908256,0.355185586849428,0.33321570534511,-6.18546537859143,TRUE,TRUE,TRUE,TRUE
TAS2R3,0.00504308874352927,0.00507530862354645,0.00284662907407002,0.00298255498463806,4.77497794869721,0.0104691308030949,0.0104741012129573,0.00232530900139165,0.00258135310596643,11.0111862303692,FALSE,FALSE,FALSE,FALSE
TAS2R4,0.0991856894940595,0.0995059037781195,0.0593921165196242,0.0659172637290227,10.986554431416,0.18075031748324,0.181189738486706,0.0523526899646116,0.0510562567306918,-2.47634502600752,FALSE,TRUE,TRUE,TRUE
TAS2R5,0.0146694551980896,0.0147333223865892,0.00723805880449438,0.0083012504979443,14.6889065448011,0.0241972103160838,0.0242320072973442,0.00537686945701368,0.0057635966553305,7.1924230522719,FALSE,FALSE,FALSE,TRUE
PRSS37,0.00379714917159851,0.00380648146765984,0.00350910228071539,0.00210674298781348,-39.9634772861625,0.00271852002935883,0.00264905654687865,0.000715655552037145,0.00059944650003497,-16.2381262426289,FALSE,FALSE,FALSE,FALSE
MGAM,0.197481422151026,0.198101237479661,0.199046142152759,0.188069128380415,-5.51480860348412,0.0645551735996868,0.0638668385462605,0.0212759993538216,0.0255581615171564,20.1267263272669,TRUE,FALSE,TRUE,TRUE
OR9A4,0.00892923359883712,0.00894149960442448,0.00503992884636002,0.00511673423765696,1.52393800861714,0.00255028740979828,0.00250431583629223,0.000571194743755709,0.000508824923848265,-10.9191865977881,FALSE,FALSE,FALSE,FALSE
CLEC5A,0.0201723549741171,0.0201967428460539,0.0198030651130919,0.0125381624887368,-36.6857483064693,0.00785333688656506,0.00773458172196214,0.00201522642441773,0.00228600078067066,13.4364234694458,FALSE,FALSE,TRUE,FALSE
TAS2R38,5.93304558062267e-05,5.97095132181935e-05,0,3.86708890903921e-05,,1.63766266828845e-05,1.6584873088028e-05,1.85234981099784e-06,3.87356844466721e-06,109.116465025608,FALSE,FALSE,FALSE,FALSE
MGAM2,0.0246369717735357,0.0246301742025048,0.0168052487431275,0.0179686993553769,6.92313830061662,0.0242418738434007,0.0239470490233771,0.0062529883660205,0.00707165221340327,13.0923615951613,FALSE,FALSE,TRUE,TRUE
PRSS58,4.449784185467e-05,4.47821349136451e-05,2.85178187470864e-05,1.89629605807651e-05,-33.5048702394096,0.000123569092243583,0.000122124974557297,3.43397951800038e-05,1.86861481177986e-05,-45.5845673515267,FALSE,FALSE,FALSE,FALSE
AC245088.2,0,0,0,0,,6.99728594632337e-05,6.48317766168367e-05,1.53613205956215e-05,7.77640868034586e-06,-49.3766917242622,FALSE,FALSE,FALSE,FALSE
TRBV1,0,0,0,0,,1.04214897072901e-05,9.04629441165163e-06,2.16556323208841e-06,1.29788290457009e-06,-40.0671896650901,FALSE,FALSE,FALSE,FALSE
TRBV2,0,0,0,0,,4.46635273169577e-06,4.52314720582581e-06,1.23455812974519e-06,0,-100,FALSE,FALSE,FALSE,FALSE
TRBV3-1,0,0,0,0,,1.19102739511887e-05,7.53857867637636e-06,3.34512649778411e-06,1.54656259444615e-06,-53.7666932634498,FALSE,FALSE,FALSE,FALSE
TRBV4-1,0,0,0,0,,3.2753253365769e-05,2.71388832349549e-05,3.61138180234058e-06,1.32956195741127e-05,268.158790784614,FALSE,FALSE,FALSE,FALSE
TRBV5-1,0,0,0,0,,1.48878424389859e-05,1.20617258822022e-05,2.89475965982235e-06,1.17746664813663e-06,-59.324200054353,FALSE,FALSE,FALSE,FALSE
TRBV6-1,0,0,0,0,,5.95513697559436e-06,6.03086294110109e-06,8.97151422860318e-07,2.43416397416285e-06,171.321419343258,FALSE,FALSE,FALSE,FALSE
TRBV7-1,1.48326139515567e-05,1.49273783045484e-05,0,4.53269821873205e-05,,1.78654109267831e-05,1.6584873088028e-05,5.1829339166698e-06,2.86757121912661e-06,-44.6728191940924,FALSE,FALSE,FALSE,FALSE
TRBV4-2,0,0,0,0,,4.16859588291605e-05,3.46774619113312e-05,1.29078230777797e-05,2.90747942030968e-06,-77.4750598703605,FALSE,FALSE,FALSE,FALSE
TRBV6-2,0,0,0,0,,4.91298800486535e-05,4.67391877935334e-05,1.30176927341207e-05,1.40208152462417e-05,7.70583952632231,FALSE,FALSE,FALSE,FALSE
TRBV7-2,2.96652279031134e-05,2.98547566090967e-05,2.65993789563678e-05,0,-100,4.16859588291605e-05,4.22160405877076e-05,7.31745100274244e-06,1.42160080497977e-05,94.2754115397539,FALSE,FALSE,FALSE,FALSE
TRBV8-1,0,0,0,0,,1.63766266828845e-05,1.35694416174774e-05,4.71884394869036e-06,3.85630201832192e-06,-18.2786703639102,FALSE,FALSE,FALSE,FALSE
TRBV5-2,0,0,0,0,,8.93270546339154e-06,7.53857867637636e-06,4.37086782664524e-07,5.77360244326593e-06,1220.92817084733,FALSE,FALSE,FALSE,FALSE
TRBV6-4,0,0,0,0,,5.95513697559436e-06,6.03086294110109e-06,1.07239807118565e-06,1.29629501571199e-06,20.878156212907,FALSE,FALSE,FALSE,FALSE
TRBV7-3,0,0,0,0,,1.78654109267831e-05,1.80925888233033e-05,7.49012238983665e-06,3.96948434206495e-06,-47.0037452598752,FALSE,FALSE,FALSE,FALSE
TRBV8-2,0,0,0,0,,2.97756848779718e-06,3.01543147055054e-06,0,8.30057433432476e-07,,FALSE,FALSE,FALSE,FALSE
TRBV5-3,0,0,0,0,,8.93270546339154e-06,9.04629441165163e-06,2.0478285123047e-06,1.89649721696064e-06,-7.38984218818924,FALSE,FALSE,FALSE,FALSE
TRBV9,0,0,0,0,,3.42420376096676e-05,3.46774619113312e-05,5.42399147981933e-06,9.8310928133846e-06,81.2519958772513,FALSE,FALSE,FALSE,FALSE
TRBV10-1,0,0,0,0,,1.04214897072901e-05,1.05540101469269e-05,1.59780894192265e-06,2.98773412600396e-06,86.9894483384735,FALSE,FALSE,FALSE,FALSE
TRBV11-1,0,0,0,0,,3.72196060974648e-05,3.46774619113312e-05,4.98339700290302e-06,1.20328976606739e-05,141.459744300208,FALSE,FALSE,FALSE,FALSE
TRBV12-1,0,0,0,0,,3.2753253365769e-05,3.3169746176056e-05,1.6982289604966e-05,4.04452456434639e-06,-76.183867673746,FALSE,FALSE,FALSE,FALSE
TRBV10-2,0,0,0,0,,2.38205479023774e-05,2.41234517644043e-05,9.38750146034916e-06,3.53411626736238e-06,-62.3529617301287,FALSE,FALSE,FALSE,FALSE
TRBV11-2,1.48326139515567e-05,1.49273783045484e-05,2.08501828745309e-05,0,-100,7.14616437071323e-05,7.2370355293213e-05,2.37503040420713e-05,9.86468778290328e-06,-58.4650042145609,FALSE,FALSE,FALSE,FALSE
TRBV12-2,0,0,0,0,,2.08429794145803e-05,2.11080202938538e-05,4.7416624954503e-06,2.14604364443791e-06,-54.7406917616537,FALSE,FALSE,FALSE,FALSE
TRBV6-5,0,0,0,0,,1.33990581950873e-05,1.35694416174774e-05,6.35717449933537e-06,1.34907693990279e-06,-78.7786706178376,FALSE,FALSE,FALSE,FALSE
TRBV7-4,0,0,0,0,,0.000120591523755786,0.000117601827351471,4.30538882106359e-05,2.0899338111297e-05,-51.4577219854115,FALSE,FALSE,FALSE,FALSE
TRBV5-4,0,0,0,0,,2.97756848779718e-05,2.71388832349549e-05,6.18795333919855e-06,3.49351373204435e-06,-43.5433084164655,FALSE,FALSE,FALSE,FALSE
TRBV6-6,0,0,0,0,,2.5309332146276e-05,2.56311674996796e-05,3.4062706178815e-06,1.09101788516381e-05,220.296889928952,FALSE,FALSE,FALSE,FALSE
TRBV7-5,1.48326139515567e-05,1.49273783045484e-05,0,3.3515324683911e-05,,0.000135479366194772,0.000134186700439499,3.63510415272122e-05,2.33401140284184e-05,-35.7924476223162,FALSE,FALSE,FALSE,FALSE
TRBV5-5,0,0,0,0,,8.93270546339154e-06,9.04629441165163e-06,1.55979522787376e-06,9.41624354156887e-07,-39.6315402605464,FALSE,FALSE,FALSE,FALSE
TRBV6-7,0,0,0,0,,1.78654109267831e-05,1.6584873088028e-05,7.56611908885334e-06,2.57092981877047e-06,-66.0204949383093,FALSE,FALSE,FALSE,FALSE
TRBV7-6,0,0,0,0,,0.000151855992877656,0.000149263857792252,3.40840635484357e-05,3.84228792159528e-05,12.7297487911068,FALSE,FALSE,FALSE,FALSE
TRBV5-6,0,0,0,0,,1.48878424389859e-05,1.50771573527527e-05,2.96601003492423e-06,4.35542666625835e-06,46.8446369018981,FALSE,FALSE,FALSE,FALSE
TRBV6-8,0,0,0,0,,1.63766266828845e-05,1.35694416174774e-05,1.83308198118292e-06,2.41194887529396e-06,31.5788873631002,FALSE,FALSE,FALSE,FALSE
TRBV7-7,0,0,0,0,,0.000102726112829003,9.95092385281679e-05,2.07923383094378e-05,3.76019342318909e-05,80.8451443617719,FALSE,FALSE,FALSE,FALSE
TRBV5-7,0,0,0,0,,5.95513697559436e-06,6.03086294110109e-06,4.63389723893246e-06,2.56668337194702e-07,-94.4610697225165,FALSE,FALSE,FALSE,FALSE
TRBV7-9,0,0,0,0,,6.84840752193351e-05,6.93549238226625e-05,1.04557518007148e-05,1.39891361845469e-05,33.7936903168509,FALSE,FALSE,FALSE,FALSE
TRBV13,2.96652279031134e-05,2.98547566090967e-05,0,3.75297567297071e-05,,0.000102726112829003,0.000102524669998718,3.29811744008318e-05,1.73904590528921e-05,-47.2715590975029,FALSE,FALSE,FALSE,FALSE
TRBV10-3,0,0,0,0,,2.82869006340732e-05,2.71388832349549e-05,5.23147849046335e-06,2.12771402594039e-06,-59.3286289942876,FALSE,FALSE,FALSE,FALSE
TRBV11-3,0,0,0,0,,1.78654109267831e-05,1.50771573527527e-05,3.66986016380861e-06,1.42006163399049e-06,-61.3047481210638,FALSE,FALSE,FALSE,FALSE
TRBV12-3,0,0,0,0,,8.93270546339154e-06,7.53857867637636e-06,9.10124019732075e-07,1.31838761528432e-06,44.8580178855664,FALSE,FALSE,FALSE,FALSE
TRBV12-4,0,0,0,0,,5.95513697559436e-06,6.03086294110109e-06,0,3.54392668044243e-06,,FALSE,FALSE,FALSE,FALSE
TRBV12-5,0,0,0,0,,2.97756848779718e-06,3.01543147055054e-06,0,1.72713206076051e-06,,FALSE,FALSE,FALSE,FALSE
TRBV14,2.96652279031134e-05,2.98547566090967e-05,0,2.36510284095031e-05,,9.97485443412055e-05,9.34783755870668e-05,2.69941708141025e-05,2.42801028356718e-05,-10.054274299149,FALSE,FALSE,FALSE,FALSE
TRBV15,0,0,0,0,,4.01971745852619e-05,4.07083248524323e-05,7.94874174640305e-06,1.28493772448291e-05,61.6529716875462,FALSE,FALSE,FALSE,FALSE
TRBV16,0,0,0,0,,5.06186642925521e-05,4.82469035288087e-05,2.29957129423908e-05,7.54788216132625e-06,-67.1770030342816,FALSE,FALSE,FALSE,FALSE
TRBV17,2.96652279031134e-05,2.98547566090967e-05,0,1.10062087610802e-05,,0.000192053167462918,0.000186956751174134,6.01829262605642e-05,3.81068007991124e-05,-36.6817083068917,FALSE,FALSE,FALSE,FALSE
TRBV18,1.48326139515567e-05,1.49273783045484e-05,0,1.63476863820886e-05,,0.000692284673412844,0.000692041522491349,0.000161856510489643,0.000168451270834596,4.07444861192383,FALSE,FALSE,FALSE,FALSE
TRBV19,0,0,0,0,,0.00035879700277956,0.000349790050583863,7.7598897975161e-05,8.67295184757384e-05,11.7664306308835,FALSE,FALSE,FALSE,FALSE
TRBV20-1,0,0,0,0,,0.000187586814731222,0.000176402741027207,5.0819324680429e-05,4.02321059220585e-05,-20.8330567652108,FALSE,FALSE,FALSE,FALSE
TRBV21-1,0,0,0,0,,2.38205479023774e-05,1.96003045585785e-05,3.68450606432283e-06,3.90088252156781e-06,5.87260418269224,FALSE,FALSE,FALSE,FALSE
TRBV22-1,0,0,0,0,,2.08429794145803e-05,2.11080202938538e-05,5.81062404221416e-06,8.14816517279569e-06,40.2287450297816,FALSE,FALSE,FALSE,FALSE
TRBV23-1,0,0,0,0,,0.000101237328585104,9.64938070576174e-05,2.7136224997297e-05,1.69657215401535e-05,-37.4794337022065,FALSE,FALSE,FALSE,FALSE
TRBV24-1,0,0,0,0,,0.000114636386780191,0.000114586395880921,3.72523355967018e-05,2.41416347384323e-05,-35.1943056677238,FALSE,FALSE,FALSE,FALSE
MTRNR2L6,0.000949287292899628,0.000955352211491096,0.000655109673384306,0.000748453790922772,14.2486245175177,0.00214980444818956,0.00213341776541451,0.000218724309454874,0.000772309886784792,253.097416885036,FALSE,FALSE,FALSE,FALSE
TRBV25-1,0,0,0,0,,7.74167806827267e-05,7.2370355293213e-05,1.91473501580167e-05,2.07646465614072e-05,8.44658080644836,FALSE,FALSE,FALSE,FALSE
TRBVA,0,0,0,0,,6.5506506731538e-05,6.33240608815614e-05,1.2944910577205e-05,1.3578348869546e-05,4.89333849440794,FALSE,FALSE,FALSE,FALSE
TRBV26,1.48326139515567e-05,1.49273783045484e-05,0,9.89414077660907e-06,,6.25289382437408e-05,6.18163451462861e-05,2.16899921091246e-05,1.66490567765043e-05,-23.2408352536914,FALSE,FALSE,FALSE,FALSE
TRBVB,5.93304558062267e-05,4.47821349136451e-05,2.67542009033374e-05,1.89633878492104e-05,-29.1199616922783,0.00186693544184883,0.0017987048721834,0.000520341737931702,0.000502596288745192,-3.41034514299131,FALSE,FALSE,FALSE,FALSE
TRBV27,0,0,0,0,,2.67981163901746e-05,2.56311674996796e-05,4.66836177154788e-06,6.50389063197524e-06,39.3184793778046,FALSE,FALSE,FALSE,FALSE
TRBV28,0,0,0,0,,0.000162277482584946,0.000156802436468628,4.39254115582184e-05,3.49519135981951e-05,-20.4289445259492,FALSE,FALSE,FALSE,FALSE
AC244472.1,0.00035598273483736,0.000358257079309161,0.000151471371809642,0.000291635788061141,92.5352524222514,0.00875256256987981,0.00859548740680432,0.00186410494031955,0.00191664569609435,2.8185513936678,FALSE,FALSE,FALSE,FALSE
TRBV29-1,1.48326139515567e-05,1.49273783045484e-05,0,1.45024008702915e-05,,5.8062585512045e-05,5.5785482205185e-05,1.22578102465783e-05,1.17777703954054e-05,-3.9161958091732,FALSE,FALSE,FALSE,FALSE
PRSS1,0,0,0,0,,0.000159299914097149,0.000147756142056977,3.20651335368989e-05,3.27169150288554e-05,2.03267979909236,FALSE,FALSE,FALSE,FALSE
PRSS2,0.000103828297660897,0.000104491648131839,9.99483853853272e-05,7.93899218159074e-05,-20.5690802209175,0.00135032730921602,0.00128758923792508,0.000309558900590792,0.000305597175417471,-1.27979688704176,FALSE,FALSE,FALSE,FALSE
TRBD1,0,0,0,0,,0,0,0,0,,FALSE,FALSE,FALSE,FALSE
TRBJ1-1,0,0,0,0,,4.46635273169577e-06,4.52314720582581e-06,1.64056529643568e-06,1.37735015665139e-06,-16.0441733319705,FALSE,FALSE,FALSE,FALSE
TRBJ1-2,0,0,0,0,,1.04214897072901e-05,9.04629441165163e-06,2.9683769138873e-06,1.19893377157418e-06,-59.6097865481613,FALSE,FALSE,FALSE,FALSE
TRBJ1-3,0,0,0,0,,2.82869006340732e-05,2.71388832349549e-05,9.79577399606029e-06,3.92807487549216e-06,-59.9003113273951,FALSE,FALSE,FALSE,FALSE
TRBJ1-4,0,0,0,0,,1.48878424389859e-05,1.20617258822022e-05,2.19244331335401e-06,1.53684826586822e-06,-29.9024856648566,FALSE,FALSE,FALSE,FALSE
TRBJ1-5,0,0,0,0,,1.48878424389859e-06,0,0,0,,FALSE,FALSE,FALSE,FALSE
TRBJ1-6,0,0,0,0,,1.48878424389859e-06,1.50771573527527e-06,0,3.45126602674655e-07,,FALSE,FALSE,FALSE,FALSE
TRBC1,2.96652279031134e-05,2.98547566090967e-05,3.58984356199331e-05,1.45024008702915e-05,-59.6015797907392,0.000189075598975121,0.000188464466909409,2.67107549447715e-05,6.5982886511086e-05,147.027411421038,FALSE,FALSE,FALSE,FALSE
TRBJ2-1,0,0,0,0,,1.48878424389859e-06,1.50771573527527e-06,7.03101101654392e-07,0,-100,FALSE,FALSE,FALSE,FALSE
TRBJ2-2,0,0,0,0,,5.95513697559436e-06,6.03086294110109e-06,1.8072283201822e-06,5.61487118127452e-06,210.689641069173,FALSE,FALSE,FALSE,FALSE
TRBJ2-2P,0,0,0,0,,2.67981163901746e-05,2.71388832349549e-05,1.05463214556039e-05,5.11766370971289e-06,-51.4744194811777,FALSE,FALSE,FALSE,FALSE
TRBJ2-3,0,0,0,0,,4.91298800486535e-05,4.82469035288087e-05,1.0720226388657e-05,2.19183981154939e-05,104.458351165844,FALSE,FALSE,FALSE,FALSE
TRBJ2-4,0,0,0,0,,1.19102739511887e-05,1.05540101469269e-05,3.14249386378569e-06,1.34620393307072e-06,-57.1612868179485,FALSE,FALSE,FALSE,FALSE
TRBJ2-5,0,0,0,0,,1.19102739511887e-05,1.20617258822022e-05,4.19711844788644e-06,7.50949905308221e-07,-82.1079649137284,FALSE,FALSE,FALSE,FALSE
TRBJ2-6,0,0,0,0,,1.63766266828845e-05,1.6584873088028e-05,8.46852256491323e-06,2.40216636143301e-06,-71.6341741665109,FALSE,FALSE,FALSE,FALSE
TRBJ2-7,0,0,0,0,,2.82869006340732e-05,2.86465989702302e-05,8.78483127422837e-06,9.09160478427898e-06,3.49208198170603,FALSE,FALSE,FALSE,FALSE
TRBC2,0.00114211127426986,0.00113448075114568,0.00130234564363109,0.000855495118895015,-34.3112081590112,0.00726824467871292,0.00718878862579249,0.00258098818873686,0.00232781165431897,-9.80928682753054,FALSE,FALSE,FALSE,FALSE
TRBV30,1.48326139515567e-05,1.49273783045484e-05,0,1.51552921116166e-05,,0.000592536129071639,0.000589516852492631,0.000116105727163556,0.000120815889912252,4.05678760537036,FALSE,FALSE,FALSE,FALSE
EPHB6,0.0846942256633887,0.0848920004179666,0.0560435568259913,0.0636393848633892,13.5534367688011,0.67775265040815,0.676893502499039,0.354763473418695,0.350206113721275,-1.28461920092928,FALSE,TRUE,TRUE,TRUE
TRPV6,0.00100861774870585,0.00101506172470929,0.000735429041723672,0.000692076063715682,-5.89492330985206,0.0091887763533421,0.00894678517312346,0.00269579554889662,0.0019640413502882,-27.1442765349144,FALSE,FALSE,FALSE,FALSE
AC245427.1,0.000148326139515567,0.000149273783045484,4.74668993995403e-05,0.000136131178125305,186.791806179409,0.00154089169243504,0.00144288395865843,0.000363823352934418,0.000333836850449985,-8.24204995159782,FALSE,FALSE,FALSE,FALSE
AC245427.2,0.000889956837093401,0.000880715319968354,0.000660382192778046,0.000696789010251733,5.51299200248472,0.00251455658794472,0.00251637756217443,0.000641440528342232,0.00059266026630324,-7.60479886811363,FALSE,FALSE,FALSE,FALSE
TRPV5,0.00361915780417983,0.00361242554970071,0.00235295630540232,0.00280372580061085,19.1575803670291,0.00863345983036792,0.00855025593474606,0.00234136239087111,0.00212941106532467,-9.05247843618011,FALSE,FALSE,FALSE,FALSE
LLCFC1,0.000118660911612453,0.000119419026436387,5.52588485247712e-05,7.99189019358666e-05,44.6264337195534,0.000266492379657848,0.000254803959261521,7.43645877344089e-05,4.73647889014056e-05,-36.3073334440209,FALSE,FALSE,FALSE,FALSE
KEL,0.00996751657544609,0.00997148870743831,0.00774676509037798,0.00657919706144629,-15.07168495895,0.0438104539452038,0.043461413785045,0.0123623967407981,0.0102961047091902,-16.7143319772995,FALSE,FALSE,FALSE,TRUE
OR9A2,0.00013349352556401,0.000134346404740935,9.31787098502567e-05,6.55792403873422e-05,-29.6199308911535,0.000510652995657216,0.000512623349993592,0.000123294721428138,0.000114146837840816,-7.41952573586293,FALSE,FALSE,FALSE,FALSE
OR6V1,0,0,0,0,,3.72196060974648e-05,3.46774619113312e-05,8.90702721225072e-06,1.21895157693719e-05,36.8527958756704,FALSE,FALSE,FALSE,FALSE
PIP,0.000504308874352927,0.000492603484050096,0.000245402673958892,0.000369817172328424,50.6981021691611,0.00128630958672838,0.00126949664910178,0.000403258582127719,0.000286352389005739,-28.9903794496193,FALSE,FALSE,FALSE,FALSE
TAS2R39,4.449784185467e-05,4.47821349136451e-05,7.9605737151017e-05,1.6664153336115e-05,-79.066642766586,0.000214384931121397,0.000212587918673813,6.25732544607315e-05,4.60134133649795e-05,-26.4647272040873,FALSE,FALSE,FALSE,FALSE
AC073342.2,0.000667467627820051,0.000671732023704677,0.000400867461469671,0.000411008142390845,2.52968422131237,0.00198603818136072,0.00194646101424038,0.000398957808409664,0.000484610210182892,21.4690375693255,FALSE,FALSE,FALSE,FALSE
TAS2R40,7.41630697577834e-05,7.46368915227419e-05,7.23336373840399e-05,5.45673048964281e-05,-24.5616467388268,0.000162277482584946,0.000162833299409729,3.94439207811602e-05,3.90978638315806e-05,-0.877339125335796,FALSE,FALSE,FALSE,FALSE
GSTK1,0.200166125276257,0.200444835873476,0.152065828170628,0.141812884652552,-6.74243756235071,0.348709000742903,0.349945345304596,0.129431247175001,0.111925366775164,-13.5252350432565,TRUE,TRUE,TRUE,TRUE
AC073342.1,0.0800961153384061,0.0801600214954248,0.0780728959308162,0.0547862061957837,-29.8268553476841,0.122540342331049,0.122643628770232,0.0461168939969211,0.0319802497545284,-30.6539383232023,FALSE,TRUE,TRUE,TRUE
TMEM139,0.00814310505940462,0.00819513068919706,0.00456184310895093,0.00534072303241505,17.0737990075953,0.00525987473369372,0.00522272730699354,0.00126333636403323,0.00135134292838361,6.96620210229852,FALSE,FALSE,FALSE,FALSE
CASP2,0.0704994141117489,0.0704422982191638,0.0418492739699805,0.0455403206516619,8.81985834289287,0.318084708845909,0.317779737808234,0.0989976184019678,0.100355386791729,1.3715162159238,FALSE,TRUE,TRUE,TRUE
CLCN1,0.0012311069579792,0.00123897239927752,0.000856275889261981,0.000886609672722771,3.54252453457895,0.0126516885046502,0.012471824562197,0.00333239218627351,0.0030247865965351,-9.23077394688028,FALSE,FALSE,FALSE,FALSE
FAM131B,0.0156780729467954,0.0156438924631667,0.0100180615341978,0.0113275295211227,13.0710715087435,0.324808058491355,0.32466095242403,0.107734238922086,0.107397539230848,-0.312528026936165,FALSE,TRUE,FALSE,TRUE
AC093673.2,0.000682300241771608,0.000671732023704677,0.000571263899837534,0.000532921100056899,-6.71192417226791,0.0598014855089186,0.0591552268735253,0.0172859100674678,0.0144035744125519,-16.6744802192419,FALSE,FALSE,FALSE,TRUE
AC093673.1,0.00950770554294783,0.00944903046677912,0.00658138814174995,0.0061336130161549,-6.80365776870886,0.0400289419657014,0.0391086384573053,0.0106670445912316,0.0101463818507525,-4.88104025464624,FALSE,FALSE,FALSE,TRUE
ZYX,0.0841602515611326,0.0839067934498664,0.0546398851446517,0.057598765811404,5.41523954327325,0.44109550699803,0.44083044982699,0.178418612328733,0.160275536103317,-10.168824871246,FALSE,TRUE,TRUE,TRUE
EPHA1,0.00112727866031831,0.00113448075114568,0.000923026444489125,0.000761507202811718,-17.4988747767465,0.00597300238652114,0.00584239847419168,0.00192538405168604,0.00150525909080889,-21.8203199776818,FALSE,FALSE,FALSE,FALSE
EPHA1-AS1,0.0207804921461309,0.0204505082772313,0.0108607405282726,0.0117680788463091,8.35429513921779,0.0824012303312992,0.0805286051367875,0.025365416406356,0.0237080269721291,-6.53405174855171,FALSE,FALSE,TRUE,TRUE
TAS2R60,2.96652279031134e-05,2.98547566090967e-05,0,4.57689694479002e-05,,0.000202474657170208,0.000186956751174134,6.83603833762655e-05,3.80301338333521e-05,-44.3681677090243,FALSE,FALSE,FALSE,FALSE
TAS2R41,2.96652279031134e-05,2.98547566090967e-05,0,1.50194738909953e-05,,0.000120591523755786,0.00011157096441037,4.1654299061879e-05,2.4151852028646e-05,-42.0183448705558,FALSE,FALSE,FALSE,FALSE
CTAGE15,0.000148326139515567,0.000149273783045484,8.03878169451187e-05,0.000152122316815279,89.235536672347,0.000439191351950084,0.000438745278965104,0.000121313797252385,0.000169789240790073,39.9587224500424,FALSE,FALSE,FALSE,FALSE
TCAF2,0.0144024681469615,0.01404666298458,0.00644017467236958,0.00691784061296164,7.41697181974586,0.0466689196934891,0.0463200428191269,0.0108637134906722,0.0115989542396352,6.76785842699414,FALSE,FALSE,FALSE,TRUE
TCAF2C,0.000163158753467124,0.000134346404740935,1.94475555153035e-05,5.22020409776169e-05,168.424691918419,0.000427281077998895,0.000420652690141801,0.000106833202915616,0.000111677997747212,4.53491489478493,FALSE,FALSE,FALSE,FALSE
CTAGE6,0.00109761343241519,0.00104491648131839,0.000429144304664393,0.000555000630025372,29.3272738314455,0.00394378946208736,0.00390046060715713,0.000683136049609017,0.000962159722706953,40.8445247850162,FALSE,FALSE,FALSE,FALSE
TCAF1,0.365579436064018,0.365765550596349,0.263666776997397,0.299856339077688,13.7254918850273,0.81208565273512,0.812411515932786,0.500764579522031,0.517241146375385,3.29028200618362,TRUE,TRUE,TRUE,TRUE
OR2F2,0,0,0,0,,4.46635273169577e-05,4.37237563229829e-05,1.2570993529263e-05,7.29275070666998e-06,-41.9874754553508,FALSE,FALSE,FALSE,FALSE
OR2F1,0.00283302926474733,0.00285112925616874,0.00274752679479104,0.00206073724622097,-24.9966460699176,0.00373535966794156,0.00371651928745354,0.000992548790060392,0.000960407873544822,-3.23822031092442,FALSE,FALSE,FALSE,FALSE
OR6B1,0.00017799136741868,0.00017912853965458,1.83442705770864e-05,0.000111031036610182,505.262750260939,0.000236716694779876,0.000226157360291291,4.40635482679674e-05,5.8059881635945e-05,31.7639725309011,FALSE,FALSE,FALSE,FALSE
OR2A5,0.00200240288346015,0.00201519607111403,0.00187897711552178,0.00119409614634278,-36.4496705958451,0.00188033450004392,0.00184845949144748,0.00045038299145545,0.000459709063068403,2.07069800367352,FALSE,FALSE,FALSE,FALSE
OR2A25,0.00120144173007609,0.00120911764266842,0.000748505758365092,0.000682593327193287,-8.80586828293382,0.00269916583418814,0.00267016456717251,0.000797192918527545,0.00052765956397417,-33.8103046689397,FALSE,FALSE,FALSE,FALSE
OR2A12,0.000682300241771608,0.000686659402009225,0.000478630195811649,0.000430347762881344,-10.0876278498119,0.000966220974290185,0.000958907207635072,0.000215853702919912,0.000248577424314499,15.1601389978139,FALSE,FALSE,FALSE,FALSE
OR2A2,0,0,0,0,,1.48878424389859e-06,1.50771573527527e-06,8.39752240456178e-07,0,-100,FALSE,FALSE,FALSE,FALSE
OR2A14,0.000697132855723164,0.000701586780313774,0.00072970208426999,0.000363178860588274,-50.2291594861475,0.000726526711022512,0.000717672689991029,0.000184385923973933,0.000177207466293111,-3.89317011087946,FALSE,FALSE,FALSE,FALSE
CTAGE4,2.96652279031134e-05,2.98547566090967e-05,0,1.47581330719973e-05,,2.08429794145803e-05,2.11080202938538e-05,8.12656394101044e-07,5.18544694024938e-06,538.086032164368,FALSE,FALSE,FALSE,FALSE
ARHGEF35,0.00674883934795829,0.00677702975026496,0.00342576882978985,0.00457262627683908,33.4773741028984,0.00281529100521223,0.00282244385643531,0.000645830726126094,0.000699713756315444,8.34321254929409,FALSE,FALSE,FALSE,FALSE
AC004889.1,0.0627419570150848,0.062963681688585,0.0397788087208226,0.0435170533784658,9.39757820270377,0.00801710315339391,0.00790646131578352,0.00221324835687404,0.00179610499871545,-18.8475620850682,FALSE,FALSE,TRUE,FALSE
