celltype,bin,gene,mean,det,n_cells
astro,0.7,KCNJ10,0.559339879066591,0.583133150308854,11656
astro,0.7,GJA1,1.29832625009667,0.851921757035003,11656
astro,0.7,GJB6,0.279194794932742,0.350377487989019,11656
astro,0.7,SLC2A1,0.111142785159913,0.166523678792038,11656
astro,0.7,SLC2A3,0.0441258868858392,0.0615133836650652,11656
astro,0.7,GYS1,0.256919148170332,0.331588881262869,11656
astro,0.7,PYGB,0.408992839190922,0.496396705559369,11656
astro,0.7,PYGM,0.100212563136075,0.150566231983528,11656
astro,0.7,CPT1A,0.524196978565114,0.579015099519561,11656
astro,0.7,ACADVL,0.437671754185773,0.518531228551819,11656
astro,0.7,HADHA,0.379019638843062,0.478380233356211,11656
astro,0.7,ACSL3,0.983658649570672,0.785175017158545,11656
astro,0.7,BDH1,0.2608194679569,0.344972546328071,11656
astro,0.7,OXCT1,0.251012009134492,0.309883321894303,11656
astro,0.7,SLC16A6,0.024042442299083,0.0332875772134523,11656
astro,0.7,RPL13A,0.150980377714255,0.213109128345916,11656
astro,0.7,RPS6,0.127273623851386,0.176733013040494,11656
astro,0.7,EIF4E,0.256079561447158,0.348747426218257,11656
astro,0.7,EEF2,0.104503416727945,0.153225806451613,11656
astro,0.7,HSPA5,0.19020238005305,0.249056280027454,11656
astro,0.7,DDIT3,0.0671379781464292,0.096945778997941,11656
astro,0.7,ATF4,0.101720062881585,0.150909402882636,11656
astro,0.7,EIF2AK3,0.128346721396904,0.180250514756349,11656
astro,0.7,GFAP,1.48945685755909,0.809883321894303,11656
astro,0.7,VIM,0.398268379194326,0.437800274536719,11656
astro,0.7,SERPINA3,0.271923585533431,0.212422786547701,11656
astro,0.7,CLU,2.14557848568026,0.973404255319149,11656
astro,0.7,C3,0.119496776657812,0.116249142072752,11656
astro,0.7,CD44,0.514665989931379,0.331331503088538,11656
astro,0.7,LAMP1,0.242573299522556,0.32987302676733,11656
astro,0.7,LAMP2,0.451408701352443,0.532172271791352,11656
astro,0.7,CTSB,0.173077308519775,0.250514756348662,11656
astro,0.7,CTSD,0.340452040156366,0.40863074811256,11656
astro,0.7,SLC40A1,0.0278620605683625,0.0441832532601235,11656
astro,0.7,TFRC,0.236901989266757,0.32455387783116,11656
astro,0.7,FTH1,1.21367787371991,0.750772134522992,11656
astro,0.7,FTL,0.871896968190555,0.650480439258751,11656
astro,0.7,CP,0.0999203135803413,0.100549073438572,11656
astro,0.7,LDHA,0.0928698572341043,0.136324639670556,11656
astro,0.7,HK2,0.0295297812731833,0.037920384351407,11656
astro,0.7,PFKFB3,1.04325984218577,0.787663006177076,11656
astro,0.7,NEFL,0.063525401895729,0.085706932052162,11656
astro,0.7,PTGDS,1.758461691916,0.952385037748799,11656
astro,0.7,MOG,0.0165105687598803,0.0240219629375429,11656
astro,0.7,MAG,0.00838170142802132,0.0119251887439945,11656
astro,0.7,SNAP25,0.421599510893502,0.468170899107756,11656
astro,0.7,SYT1,0.843289674861215,0.769732326698696,11656
astro,0.7,SLC17A7,0.0908281985777715,0.124914207275223,11656
astro,0.7,RBFOX3,0.129610735574046,0.17767673301304,11656
astro,0.7,ATP6V1A,0.4066516944989,0.478294440631434,11656
astro,0.7,ATP6V1B2,0.121796383799227,0.183081674673988,11656
astro,0.7,ATP6V0A1,0.500159712443122,0.566231983527797,11656
astro,0.7,ATP6V0C,0.211892735218155,0.277367879203844,11656
astro,0.7,ATP6V0D1,0.117817897477437,0.176389842141386,11656
astro,0.7,ATP6V1E1,0.173497544742185,0.250514756348662,11656
astro,0.8,CA2,0.135881915902928,0.209030337397221,14108
astro,0.8,CA4,0.00681642688301727,0.00992344768925432,14108
astro,0.8,CA12,0.124422270216329,0.149773178338531,14108
astro,0.8,CA14,0.00340388547222473,0.00623759569038843,14108
astro,0.8,CA8,0.859171824255678,0.689041678480295,14108
astro,0.8,CA11,0.0945743466567682,0.135171533881486,14108
astro,0.8,CA9,0.0015313827939942,0.00170116246101503,14108
astro,0.8,BSG,0.490631544637738,0.554366316983272,14108
astro,0.8,EMB,0.0101851925163033,0.0148142897646725,14108
astro,0.8,SLC4A4,2.24340084273297,0.957400056705415,14108
astro,0.8,SLC4A2,0.0467577675594583,0.0761979018996314,14108
astro,0.8,SLC4A10,0.237593061269293,0.305925715905869,14108
astro,0.8,SLC9A1,0.0631443863829135,0.0921462999716473,14108
astro,0.8,SLC9A6,0.172758738324152,0.252835270768358,14108
astro,0.8,SLC9A7,0.0925117341370058,0.131202154805784,14108
astro,0.8,SLC16A1,0.058058628863659,0.0888857385880352,14108
astro,0.8,SLC16A3,0.0334040448555434,0.0513892826764956,14108
astro,0.8,SLC16A7,0.069915764534443,0.0959739155089311,14108
astro,0.8,NDUFA1,0.0762184320029842,0.120995180039694,14108
astro,0.8,NDUFA2,0.0644361461017113,0.097958605046782,14108
astro,0.8,NDUFA4,0.188021375834393,0.261199319535016,14108
astro,0.8,NDUFA8,0.0758426943067741,0.122200170116246,14108
astro,0.8,NDUFA9,0.19757472574056,0.286362347604196,14108
astro,0.8,NDUFA10,0.402490373325899,0.498086192231358,14108
astro,0.8,NDUFA13,0.177464760467093,0.248865891692657,14108
astro,0.8,NDUFB1,0.14489187997839,0.218882903317267,14108
astro,0.8,NDUFB2,0.112818200227802,0.174156506946413,14108
astro,0.8,NDUFB4,0.193088996968477,0.279841224836972,14108
astro,0.8,NDUFB6,0.160389192492142,0.230720158775163,14108
astro,0.8,NDUFB8,0.169307183547182,0.251134108307343,14108
astro,0.8,NDUFB9,0.0719650816631817,0.112347604196201,14108
astro,0.8,NDUFB10,0.0521893083176787,0.0800963992061242,14108
astro,0.8,NDUFS1,0.587216513795947,0.636092996881202,14108
astro,0.8,NDUFS2,0.187769637966219,0.272611284377658,14108
astro,0.8,NDUFS3,0.0731561971711629,0.116742273887156,14108
astro,0.8,NDUFS4,0.393123641739005,0.481996030620924,14108
astro,0.8,NDUFS7,0.122054453449113,0.180748511482847,14108
astro,0.8,NDUFS8,0.116717948334047,0.172667989793025,14108
astro,0.8,NDUFV1,0.244184417821739,0.34533597958605,14108
astro,0.8,NDUFV2,0.214122732540924,0.315211227672243,14108
astro,0.8,SDHA,0.239076180797073,0.34604479727814,14108
astro,0.8,SDHB,0.259901372806138,0.346895378508648,14108
astro,0.8,UQCRC1,0.123128988618744,0.184717890558548,14108
astro,0.8,UQCRC2,0.538475453067779,0.605259427275305,14108
astro,0.8,CYC1,0.0626488821720955,0.0959739155089311,14108
astro,0.8,COX4I1,0.136784192456684,0.20024099801531,14108
astro,0.8,COX5A,0.0918770149605772,0.141550893110292,14108
astro,0.8,COX6C,0.155946373098763,0.234902183158492,14108
astro,0.8,COX7C,0.200567327667929,0.276793308760987,14108
astro,0.8,ATP5F1A,0.24519560581455,0.347533314431528,14108
astro,0.8,ATP5F1B,0.155513450996604,0.231358094698044,14108
astro,0.8,ATP5MC1,0.0556069051174577,0.0854834136660051,14108
astro,0.8,ATP5PB,0.145879431325348,0.226609016161043,14108
astro,0.8,PPARGC1A,0.589959191793731,0.585696058973632,14108
astro,0.8,PPARGC1B,0.0217785782095965,0.0311170966827332,14108
astro,0.8,PPRC1,0.0474353199220005,0.0776864190530196,14108
astro,0.8,TFAM,0.0601536015448403,0.0985965409696626,14108
astro,0.8,NRF1,0.955366689699134,0.788701445988092,14108
astro,0.8,NFE2L2,0.761568029434638,0.716260277856535,14108
astro,0.8,ESRRA,0.188230992073306,0.258364048766657,14108
astro,0.8,MFN1,0.284051329579795,0.396654380493337,14108
astro,0.8,MFN2,0.127031194198764,0.194924865324639,14108
astro,0.8,OPA1,0.564877656189424,0.613481712503544,14108
astro,0.8,DNM1L,0.566425614907117,0.614048766657216,14108
astro,0.8,FIS1,0.0679855780205461,0.106039126736603,14108
astro,0.8,SLC1A2,3.78987243464827,0.992557414233059,14108
astro,0.8,SLC1A3,3.11570844427279,0.991210660618089,14108
astro,0.8,GLUL,1.44689084897053,0.857244116813156,14108
astro,0.8,SLC38A1,0.227591779995588,0.184363481712504,14108
astro,0.8,SLC38A3,0.0927295786908743,0.143606464417352,14108
astro,0.8,ATP1A1,0.096678770774395,0.138006804649844,14108
astro,0.8,ATP1A2,2.12122492069711,0.972497873546924,14108
astro,0.8,ATP1A3,0.056280050323212,0.0796711085908704,14108
astro,0.8,ATP1B1,0.118360563193751,0.157003118797845,14108
astro,0.8,ATP1B2,0.991337761771951,0.783243549759002,14108
astro,0.8,AQP4,1.74308737486111,0.929685284944712,14108
astro,0.8,KCNJ10,0.517629435493473,0.56202154805784,14108
astro,0.8,GJA1,1.41929694210837,0.871633115962574,14108
astro,0.8,GJB6,0.296295368242803,0.376736603345619,14108
astro,0.8,SLC2A1,0.109239829005476,0.160972497873547,14108
astro,0.8,SLC2A3,0.0433488251941887,0.0560674794442869,14108
astro,0.8,GYS1,0.29799133561803,0.376169549191948,14108
astro,0.8,PYGB,0.432891196059816,0.515806634533598,14108
astro,0.8,PYGM,0.108070317817404,0.164729231641622,14108
astro,0.8,CPT1A,0.542517721604399,0.590303373972214,14108
astro,0.8,ACADVL,0.443191261929841,0.5245250921463,14108
astro,0.8,HADHA,0.373753388885748,0.474269917777148,14108
astro,0.8,ACSL3,0.946235698784314,0.767862205840658,14108
astro,0.8,BDH1,0.282465854997139,0.371562234193366,14108
astro,0.8,OXCT1,0.247845793279695,0.309824213212362,14108
astro,0.8,SLC16A6,0.0226470629423477,0.033243549759002,14108
astro,0.8,RPL13A,0.145395280190735,0.208108874397505,14108
astro,0.8,RPS6,0.115015618231645,0.166997448256308,14108
astro,0.8,EIF4E,0.242573316293252,0.34193365466402,14108
astro,0.8,EEF2,0.0971406641476192,0.149773178338531,14108
astro,0.8,HSPA5,0.204306363089838,0.273036574992912,14108
astro,0.8,DDIT3,0.05255554810479,0.0811596257442586,14108
astro,0.8,ATF4,0.0860141046664213,0.138432095265098,14108
astro,0.8,EIF2AK3,0.143433405108051,0.201445988091863,14108
astro,0.8,GFAP,1.48031963511925,0.838176920895945,14108
astro,0.8,VIM,0.383036039139086,0.439254323787922,14108
astro,0.8,SERPINA3,0.194989146388537,0.183087609866742,14108
astro,0.8,CLU,2.18617258155003,0.975616671392118,14108
astro,0.8,C3,0.0917776089910495,0.0963283243549759,14108
astro,0.8,CD44,0.440055350654476,0.305925715905869,14108
astro,0.8,LAMP1,0.234049171080476,0.328040827899064,14108
astro,0.8,LAMP2,0.445877500625155,0.530550042529062,14108
astro,0.8,CTSB,0.178978106241989,0.257796994612986,14108
astro,0.8,CTSD,0.336428169846569,0.410972497873547,14108
astro,0.8,SLC40A1,0.0272105374054781,0.0460731499858237,14108
astro,0.8,TFRC,0.220191181150693,0.305358661752197,14108
astro,0.8,FTH1,1.17841604846942,0.757017295151687,14108
astro,0.8,FTL,0.75928648926586,0.619506662886306,14108
astro,0.8,CP,0.0982488332955821,0.101573575276439,14108
astro,0.8,LDHA,0.0708354652225802,0.105755599659768,14108
astro,0.8,HK2,0.0345611773021488,0.0398355542954352,14108
astro,0.8,PFKFB3,0.925034181914351,0.752339098383896,14108
astro,0.8,NEFL,0.0535190393258365,0.0723702863623476,14108
astro,0.8,PTGDS,1.74851544853696,0.942302239863907,14108
astro,0.8,MOG,0.0145161305629467,0.0202013042245534,14108
astro,0.8,MAG,0.00872971476611518,0.0114119648426425,14108
astro,0.8,SNAP25,0.37251187113584,0.433087609866742,14108
astro,0.8,SYT1,0.836348495115285,0.751417635384179,14108
astro,0.8,SLC17A7,0.080214977636194,0.10696058973632,14108
astro,0.8,RBFOX3,0.136092920204863,0.183583782251205,14108
astro,0.8,ATP6V1A,0.403202638948964,0.483484547774313,14108
astro,0.8,ATP6V1B2,0.113214682429598,0.172597108023816,14108
astro,0.8,ATP6V0A1,0.520306624195411,0.583002551743692,14108
astro,0.8,ATP6V0C,0.17937968746736,0.245676212078253,14108
astro,0.8,ATP6V0D1,0.114070195350865,0.175148851715339,14108
astro,0.8,ATP6V1E1,0.164456899603974,0.240856251772044,14108
astro,0.9,CA2,0.118799317283873,0.154606219122348,13764
astro,0.9,CA4,0.00725682147563942,0.00944492879976751,13764
astro,0.9,CA12,0.10464210747867,0.106873002034292,13764
astro,0.9,CA14,0.00276518014195491,0.00370531822144725,13764
astro,0.9,CA8,0.785408812855711,0.618206916594013,13764
astro,0.9,CA11,0.112209107575246,0.137968613775065,13764
astro,0.9,CA9,0.00175873504340458,0.002324905550712,13764
astro,0.9,BSG,0.520357652558937,0.503560011624528,13764
astro,0.9,EMB,0.0109465003329735,0.0138041267073525,13764
astro,0.9,SLC4A4,1.92432670574771,0.921171171171171,13764
astro,0.9,SLC4A2,0.0577551095906956,0.0806451612903226,13764
astro,0.9,SLC4A10,0.218574407241158,0.249564080209242,13764
astro,0.9,SLC9A1,0.0639271086963655,0.0818802673641383,13764
astro,0.9,SLC9A6,0.156219231153697,0.19761697181052,13764
astro,0.9,SLC9A7,0.0739384792849045,0.0953937808776518,13764
astro,0.9,SLC16A1,0.0531966825343606,0.0693839000290613,13764
astro,0.9,SLC16A3,0.0220122561215991,0.0317494914269108,13764
astro,0.9,SLC16A7,0.0563848296511107,0.0717088055797733,13764
astro,0.9,NDUFA1,0.0545663976697027,0.0770851496657948,13764
astro,0.9,NDUFA2,0.0520213485225295,0.0698198198198198,13764
astro,0.9,NDUFA4,0.143735309641086,0.181560592850915,13764
astro,0.9,NDUFA8,0.0606649632575691,0.0864574251671026,13764
astro,0.9,NDUFA9,0.162192096750219,0.209604766056379,13764
astro,0.9,NDUFA10,0.380088384155226,0.419209532112758,13764
astro,0.9,NDUFA13,0.194861631715966,0.234161580935775,13764
astro,0.9,NDUFB1,0.13765712358995,0.181052019761697,13764
astro,0.9,NDUFB2,0.10907038769895,0.143780877651845,13764
astro,0.9,NDUFB4,0.133520712670555,0.178727114210985,13764
astro,0.9,NDUFB6,0.150889077046017,0.182650392327812,13764
astro,0.9,NDUFB8,0.154022950057641,0.201685556524266,13764
astro,0.9,NDUFB9,0.0531193428683406,0.0750508573089218,13764
astro,0.9,NDUFB10,0.0548042606240838,0.0703283929090381,13764
astro,0.9,NDUFS1,0.566554051833387,0.561827956989247,13764
astro,0.9,NDUFS2,0.203136450007224,0.24709386806161,13764
astro,0.9,NDUFS3,0.0587736339944631,0.0823161871548968,13764
astro,0.9,NDUFS4,0.334703056746377,0.379177564661436,13764
astro,0.9,NDUFS7,0.134006991302576,0.16564952048823,13764
astro,0.9,NDUFS8,0.122994438139627,0.155841325196164,13764
astro,0.9,NDUFV1,0.219843807533076,0.272813135716362,13764
astro,0.9,NDUFV2,0.167652191211537,0.219630921243824,13764
astro,0.9,SDHA,0.222470820678706,0.279424585876199,13764
astro,0.9,SDHB,0.253234350677624,0.293156059285092,13764
astro,0.9,UQCRC1,0.126088475067449,0.161145015983726,13764
astro,0.9,UQCRC2,0.406708257747568,0.452339436210404,13764
astro,0.9,CYC1,0.056700727290944,0.0757773902935193,13764
astro,0.9,COX4I1,0.114487613169425,0.149302528334786,13764
astro,0.9,COX5A,0.0853362375233226,0.112176692821854,13764
astro,0.9,COX6C,0.124803578785835,0.16572217378669,13764
astro,0.9,COX7C,0.139757219368559,0.182287125835513,13764
astro,0.9,ATP5F1A,0.193022548618643,0.245713455390875,13764
astro,0.9,ATP5F1B,0.142692631274566,0.181996512641674,13764
astro,0.9,ATP5MC1,0.0371381674320225,0.0529642545771578,13764
astro,0.9,ATP5PB,0.108988655776011,0.14828538215635,13764
astro,0.9,PPARGC1A,0.513712342684524,0.474208079046789,13764
astro,0.9,PPARGC1B,0.0197540249289018,0.0246294681778553,13764
astro,0.9,PPRC1,0.052235963653943,0.0706916594013368,13764
astro,0.9,TFAM,0.0454290602913744,0.0652426620168556,13764
astro,0.9,NRF1,0.933651628318619,0.734815460621912,13764
astro,0.9,NFE2L2,0.733674463225689,0.648648648648649,13764
astro,0.9,ESRRA,0.180466384361413,0.211566405114792,13764
astro,0.9,MFN1,0.225268992434335,0.288288288288288,13764
astro,0.9,MFN2,0.115022768118992,0.151845393780878,13764
astro,0.9,OPA1,0.485399413958898,0.494841615809358,13764
astro,0.9,DNM1L,0.443626081103833,0.467741935483871,13764
astro,0.9,FIS1,0.0611986584454749,0.0826068003487358,13764
astro,0.9,SLC1A2,3.42840833113191,0.989174658529497,13764
astro,0.9,SLC1A3,2.91957730555242,0.987794245858762,13764
astro,0.9,GLUL,1.4719672634888,0.821999418773612,13764
astro,0.9,SLC38A1,0.27266375913207,0.204446381865737,13764
astro,0.9,SLC38A3,0.123848812791566,0.147922115664051,13764
astro,0.9,ATP1A1,0.0929290552251961,0.117335077012496,13764
astro,0.9,ATP1A2,2.03049550145276,0.945146759662889,13764
astro,0.9,ATP1A3,0.0672432993682395,0.0832606800348736,13764
astro,0.9,ATP1B1,0.111708245992842,0.133536762569021,13764
astro,0.9,ATP1B2,0.931688202650602,0.702848009299622,13764
astro,0.9,AQP4,1.5408640328196,0.862903225806452,13764
astro,0.9,KCNJ10,0.63119934723041,0.567640220866027,13764
astro,0.9,GJA1,1.36908049379665,0.822362685265911,13764
astro,0.9,GJB6,0.20242345991981,0.236413833188027,13764
astro,0.9,SLC2A1,0.130851697854414,0.15395233943621,13764
astro,0.9,SLC2A3,0.0454485125101364,0.0547079337401918,13764
astro,0.9,GYS1,0.307066278122376,0.331153734379541,13764
astro,0.9,PYGB,0.386859781826843,0.419136878814298,13764
astro,0.9,PYGM,0.10678390290429,0.134989828538216,13764
astro,0.9,CPT1A,0.506970076556774,0.503342051729149,13764
astro,0.9,ACADVL,0.448167472539713,0.476242371403662,13764
astro,0.9,HADHA,0.337046231869884,0.384699215344377,13764
astro,0.9,ACSL3,0.825951405208416,0.667901772740482,13764
astro,0.9,BDH1,0.214216419692408,0.257701249636734,13764
astro,0.9,OXCT1,0.248402159107837,0.269834350479512,13764
astro,0.9,SLC16A6,0.0101360353280971,0.013658820110433,13764
astro,0.9,RPL13A,0.119787386908967,0.150755594303981,13764
astro,0.9,RPS6,0.0826434469474623,0.112975879104911,13764
astro,0.9,EIF4E,0.228810214418869,0.277390293519326,13764
astro,0.9,EEF2,0.0955819134020989,0.123437954083115,13764
astro,0.9,HSPA5,0.15834119924948,0.187954083115373,13764
astro,0.9,DDIT3,0.0499169451423559,0.0688026736413833,13764
astro,0.9,ATF4,0.103918264889849,0.138840453356582,13764
astro,0.9,EIF2AK3,0.117486801580898,0.145742516710259,13764
astro,0.9,GFAP,1.92329126831596,0.88658820110433,13764
astro,0.9,VIM,0.352788046223242,0.372493461203139,13764
astro,0.9,SERPINA3,0.319900720035162,0.25581226387678,13764
astro,0.9,CLU,2.21901589876706,0.971592560302238,13764
astro,0.9,C3,0.142328449618856,0.13077593722755,13764
astro,0.9,CD44,0.72637981389977,0.43323161871549,13764
astro,0.9,LAMP1,0.243948337749465,0.287271142109852,13764
astro,0.9,LAMP2,0.4469927562267,0.471229293809939,13764
astro,0.9,CTSB,0.181794608305773,0.221592560302238,13764
astro,0.9,CTSD,0.449094588813377,0.439915722173787,13764
astro,0.9,SLC40A1,0.0180053230179098,0.0270996803254868,13764
astro,0.9,TFRC,0.203138025085079,0.233435047951177,13764
astro,0.9,FTH1,0.691044143687168,0.521287416448707,13764
astro,0.9,FTL,0.578752744719884,0.498474280732345,13764
astro,0.9,CP,0.236096989379671,0.196527172333624,13764
astro,0.9,LDHA,0.068861054469293,0.0921970357454228,13764
astro,0.9,HK2,0.0343600576572971,0.036326649229875,13764
astro,0.9,PFKFB3,1.1300183119503,0.783202557396106,13764
astro,0.9,NEFL,0.0407514032956231,0.0506393490264458,13764
astro,0.9,PTGDS,1.51341837772326,0.871331008427783,13764
astro,0.9,MOG,0.0136775102198938,0.0176547515257193,13764
astro,0.9,MAG,0.0091053786595801,0.0120604475443185,13764
astro,0.9,SNAP25,0.426721851587451,0.403225806451613,13764
astro,0.9,SYT1,0.762625313693356,0.641673931996513,13764
astro,0.9,SLC17A7,0.0796410263924968,0.0991717523975588,13764
astro,0.9,RBFOX3,0.157218211095275,0.179816913687881,13764
astro,0.9,ATP6V1A,0.350342708559957,0.382446963092124,13764
astro,0.9,ATP6V1B2,0.103500332132272,0.141964545190352,13764
astro,0.9,ATP6V0A1,0.5066021810941,0.508282476024411,13764
astro,0.9,ATP6V0C,0.202446926626588,0.237430979366463,13764
astro,0.9,ATP6V0D1,0.125337197610162,0.158384190642255,13764
astro,0.9,ATP6V1E1,0.156927609624029,0.197108398721302,13764
exc,0.1,CA2,0.0084171710133496,0.0264405975812189,8434
exc,0.1,CA4,0.0977009958712367,0.258121887597818,8434
exc,0.1,CA12,0.0462975991796636,0.138249940716149,8434
exc,0.1,CA14,0.00218083239378015,0.00924828076831871,8434
exc,0.1,CA8,0.109533103189979,0.244130898743182,8434
exc,0.1,CA11,0.477263826085796,0.779108370879772,8434
exc,0.1,CA9,0.00117218442824827,0.00414986957552763,8434
exc,0.1,BSG,0.413262886532536,0.745553711169078,8434
exc,0.1,EMB,0.147603205158928,0.352738913919848,8434
exc,0.1,SLC4A4,0.208972669302629,0.344676310173109,8434
exc,0.1,SLC4A2,0.0054144546860431,0.0202750770690064,8434
exc,0.1,SLC4A10,1.98872986611863,0.99371591178563,8434
exc,0.1,SLC9A1,0.197100897945723,0.471188048375623,8434
exc,0.1,SLC9A6,0.411337309953144,0.745790846573394,8434
exc,0.1,SLC9A7,0.300672024113005,0.600663979132085,8434
exc,0.1,SLC16A1,0.12074059301372,0.324638368508418,8434
exc,0.1,SLC16A3,0.0431083856216321,0.163623428977946,8434
exc,0.1,SLC16A7,0.678495919252844,0.824756936210576,8434
exc,0.1,NDUFA1,0.192181096091347,0.444036044581456,8434
exc,0.1,NDUFA2,0.0906878632562001,0.26262746027982,8434
exc,0.1,NDUFA4,0.49075283418006,0.728124258951862,8434
exc,0.1,NDUFA8,0.126533754275065,0.352383210813374,8434
exc,0.1,NDUFA9,0.214571002617705,0.537467393881907,8434
exc,0.1,NDUFA10,0.842365023708963,0.915105525254921,8434
exc,0.1,NDUFA13,0.248839909073433,0.562603746739388,8434
exc,0.1,NDUFB1,0.204809671770079,0.512449608726583,8434
exc,0.1,NDUFB2,0.232916551329176,0.550509841119279,8434
exc,0.1,NDUFB4,0.252173790563307,0.573156272231444,8434
exc,0.1,NDUFB6,0.271286388412595,0.597699786578136,8434
exc,0.1,NDUFB8,0.386739479127864,0.719468816694333,8434
exc,0.1,NDUFB9,0.137272739933991,0.381669433246384,8434
exc,0.1,NDUFB10,0.103502678788027,0.286222433009248,8434
exc,0.1,NDUFS1,0.831634686453693,0.922219587384397,8434
exc,0.1,NDUFS2,0.230041331265061,0.55679392933365,8434
exc,0.1,NDUFS3,0.106720576965631,0.324638368508418,8434
exc,0.1,NDUFS4,0.387503694382492,0.696229547071378,8434
exc,0.1,NDUFS7,0.148826227352228,0.420915342660659,8434
exc,0.1,NDUFS8,0.11523503086885,0.341237846810529,8434
exc,0.1,NDUFV1,0.234315977258467,0.576120464785392,8434
exc,0.1,NDUFV2,0.334178858454975,0.676191605406687,8434
exc,0.1,SDHA,0.3732034910063,0.718638842779227,8434
exc,0.1,SDHB,0.242534510913211,0.572326298316339,8434
exc,0.1,UQCRC1,0.16560969753679,0.444273179985772,8434
exc,0.1,UQCRC2,0.431323835736228,0.770690064026559,8434
exc,0.1,CYC1,0.07230602434174,0.225752904908703,8434
exc,0.1,COX4I1,0.285856113800254,0.587384396490396,8434
exc,0.1,COX5A,0.182551187196981,0.457789898031776,8434
exc,0.1,COX6C,0.462829648653778,0.764761678918663,8434
exc,0.1,COX7C,0.335870412546494,0.623310410244249,8434
exc,0.1,ATP5F1A,0.401884679524204,0.739981029167655,8434
exc,0.1,ATP5F1B,0.379765206511966,0.717453165757648,8434
exc,0.1,ATP5MC1,0.11629630489293,0.330329618211999,8434
exc,0.1,ATP5PB,0.165490956817115,0.448541617263457,8434
exc,0.1,PPARGC1A,0.543334458192039,0.728479962058335,8434
exc,0.1,PPARGC1B,0.384150485939463,0.678562959449846,8434
exc,0.1,PPRC1,0.0466057101049489,0.174413089874318,8434
exc,0.1,TFAM,0.120654656253852,0.348944747450794,8434
exc,0.1,NRF1,0.676566853046855,0.843609200853688,8434
exc,0.1,NFE2L2,0.257041762584945,0.550628408821437,8434
exc,0.1,ESRRA,0.108522110048197,0.327602561062367,8434
exc,0.1,MFN1,0.463484710640278,0.762153189471188,8434
exc,0.1,MFN2,0.204423697355703,0.530234764050273,8434
exc,0.1,OPA1,0.828392782013352,0.913919848233341,8434
exc,0.1,DNM1L,0.945008953713907,0.932653545174295,8434
exc,0.1,FIS1,0.132442487262848,0.383092245672279,8434
exc,0.1,SLC1A2,0.449978397573895,0.647261086080152,8434
exc,0.1,SLC1A3,0.0357589493268243,0.099596869812663,8434
exc,0.1,GLUL,0.0552440301261406,0.137538534503201,8434
exc,0.1,SLC38A1,0.818930805124341,0.887953521460754,8434
exc,0.1,SLC38A3,0.000517665253294456,0.00237135404315864,8434
exc,0.1,ATP1A1,0.744721747154778,0.887479250652122,8434
exc,0.1,ATP1A2,0.0623432492979979,0.203106473796538,8434
exc,0.1,ATP1A3,0.603814274287313,0.85724448660185,8434
exc,0.1,ATP1B1,1.3063276920071,0.975456485653308,8434
exc,0.1,ATP1B2,0.0774648333838943,0.194451031539009,8434
exc,0.1,AQP4,0.0254479694956035,0.0877400995968698,8434
exc,0.1,KCNJ10,0.0129335286320563,0.0463599715437515,8434
exc,0.1,GJA1,0.00290182568813094,0.00936684847047664,8434
exc,0.1,GJB6,0.000893808852723065,0.0029641925539483,8434
exc,0.1,SLC2A1,0.0462145960465946,0.170144652596633,8434
exc,0.1,SLC2A3,0.701509755754961,0.797723500118568,8434
exc,0.1,GYS1,0.183636346215306,0.454232866967038,8434
exc,0.1,PYGB,0.287825361228569,0.620583353094617,8434
exc,0.1,PYGM,0.00122744555326472,0.0040313018733697,8434
exc,0.1,CPT1A,0.0338581134334387,0.117382025136353,8434
exc,0.1,ACADVL,0.106100744310522,0.316338629357363,8434
exc,0.1,HADHA,0.183434652291346,0.477235001185677,8434
exc,0.1,ACSL3,0.95564470513383,0.928740811003083,8434
exc,0.1,BDH1,0.372964879502744,0.688996917239744,8434
exc,0.1,OXCT1,0.677840866191758,0.839340763576002,8434
exc,0.1,SLC16A6,0.02483989734124,0.0781361157220773,8434
exc,0.1,RPL13A,0.309168421817276,0.60896371828314,8434
exc,0.1,RPS6,0.177100002944544,0.427436566279346,8434
exc,0.1,EIF4E,0.500270248879033,0.808276025610624,8434
exc,0.1,EEF2,0.269606494966904,0.595921271045767,8434
exc,0.1,HSPA5,0.314337061157148,0.614417832582405,8434
exc,0.1,DDIT3,0.0569816768135834,0.168247569362106,8434
exc,0.1,ATF4,0.165875630858709,0.434906331515295,8434
exc,0.1,EIF2AK3,0.549495970105493,0.759781835428029,8434
exc,0.1,GFAP,0.0185916902983722,0.0610623666113351,8434
exc,0.1,VIM,0.00618409866479044,0.0205122124733223,8434
exc,0.1,SERPINA3,0.00505191659899806,0.0147023950675836,8434
exc,0.1,CLU,1.11409608311094,0.943680341474982,8434
exc,0.1,C3,0.00831810769222841,0.0288119516243775,8434
exc,0.1,CD44,0.010287287879805,0.0340289305193265,8434
exc,0.1,LAMP1,0.250329472891366,0.587028693383922,8434
exc,0.1,LAMP2,0.219228072167468,0.541024424946644,8434
exc,0.1,CTSB,0.350412850353212,0.676310173108845,8434
exc,0.1,CTSD,0.113836893408551,0.330685321318473,8434
exc,0.1,SLC40A1,0.000865917538003614,0.00320132795826417,8434
exc,0.1,TFRC,0.254636521847158,0.567939293336495,8434
exc,0.1,FTH1,0.838036007873532,0.907161489210339,8434
exc,0.1,FTL,0.409006747655007,0.673108845150581,8434
